,song_name,name_10,kpop_artist_name,all_artists,song_id,song_api_info,artist_id,all_artists_id,all_artists_list,all_artists_id_list,artist_1,artist_id_1,artist_2,artist_id_2,artist_3,artist_id_3,artist_4,artist_id_4,artist_5,artist_id_5,artist_6,artist_id_6,artist_7,artist_id_7,name_5
8093,"Girls, why? (Feat. OKDAL)","Girls, why",VIXX,"VIXX, OKDAL",25s0Y2mn5ZnWmCAJdK2BOl,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5BkB3rXc0qIdUtuEnhbK0A'}, 'href': 'https://api.spotify.com/v1/artists/5BkB3rXc0qIdUtuEnhbK0A', 'id': '5BkB3rXc0qIdUtuEnhbK0A', 'name': 'VIXX', 'type': 'artist', 'uri': 'spotify:artist:5BkB3rXc0qIdUtuEnhbK0A'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/43qbEc59aqLydrvuWsrNoE'}, 'href': 'https://api.spotify.com/v1/artists/43qbEc59aqLydrvuWsrNoE', 'id': '43qbEc59aqLydrvuWsrNoE', 'name': 'OKDAL', 'type': 'artist', 'uri': 'spotify:artist:43qbEc59aqLydrvuWsrNoE'}]",5BkB3rXc0qIdUtuEnhbK0A,"5BkB3rXc0qIdUtuEnhbK0A, 43qbEc59aqLydrvuWsrNoE",[' OKDAL'],[' 43qbEc59aqLydrvuWsrNoE'], OKDAL, 43qbEc59aqLydrvuWsrNoE,,,,,,,,,,,,,Girls
8094,"I`m a Boy, You`re a Girl (Feat. OKDAL)","I`m a Boy,",VIXX,"VIXX, OKDAL",5OVjEbb0zwPxv2rNuzebdo,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5BkB3rXc0qIdUtuEnhbK0A'}, 'href': 'https://api.spotify.com/v1/artists/5BkB3rXc0qIdUtuEnhbK0A', 'id': '5BkB3rXc0qIdUtuEnhbK0A', 'name': 'VIXX', 'type': 'artist', 'uri': 'spotify:artist:5BkB3rXc0qIdUtuEnhbK0A'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/43qbEc59aqLydrvuWsrNoE'}, 'href': 'https://api.spotify.com/v1/artists/43qbEc59aqLydrvuWsrNoE', 'id': '43qbEc59aqLydrvuWsrNoE', 'name': 'OKDAL', 'type': 'artist', 'uri': 'spotify:artist:43qbEc59aqLydrvuWsrNoE'}]",5BkB3rXc0qIdUtuEnhbK0A,"5BkB3rXc0qIdUtuEnhbK0A, 43qbEc59aqLydrvuWsrNoE",[' OKDAL'],[' 43qbEc59aqLydrvuWsrNoE'], OKDAL, 43qbEc59aqLydrvuWsrNoE,,,,,,,,,,,,,I`m a
8143,FLAMENCO - KR Ver.,FLAMENCO -,WINNER,"WINNER, HOONY",6a244vxQidVRRBCHdscpfN,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5DuzBeOgFwViFcv00Q5PFb'}, 'href': 'https://api.spotify.com/v1/artists/5DuzBeOgFwViFcv00Q5PFb', 'id': '5DuzBeOgFwViFcv00Q5PFb', 'name': 'WINNER', 'type': 'artist', 'uri': 'spotify:artist:5DuzBeOgFwViFcv00Q5PFb'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3d3m8vJE5Vr38UTAMWs66v'}, 'href': 'https://api.spotify.com/v1/artists/3d3m8vJE5Vr38UTAMWs66v', 'id': '3d3m8vJE5Vr38UTAMWs66v', 'name': 'HOONY', 'type': 'artist', 'uri': 'spotify:artist:3d3m8vJE5Vr38UTAMWs66v'}]",5DuzBeOgFwViFcv00Q5PFb,"5DuzBeOgFwViFcv00Q5PFb, 3d3m8vJE5Vr38UTAMWs66v",[' HOONY'],[' 3d3m8vJE5Vr38UTAMWs66v'], HOONY, 3d3m8vJE5Vr38UTAMWs66v,,,,,,,,,,,,,FLAME
8144,WIND - KR Ver.,WIND - KR ,WINNER,"WINNER, Yoon",5OQTqZg7Dt6TUERSO4h245,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5DuzBeOgFwViFcv00Q5PFb'}, 'href': 'https://api.spotify.com/v1/artists/5DuzBeOgFwViFcv00Q5PFb', 'id': '5DuzBeOgFwViFcv00Q5PFb', 'name': 'WINNER', 'type': 'artist', 'uri': 'spotify:artist:5DuzBeOgFwViFcv00Q5PFb'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2vnR3mxGF1X2Q8D5ichEWP'}, 'href': 'https://api.spotify.com/v1/artists/2vnR3mxGF1X2Q8D5ichEWP', 'id': '2vnR3mxGF1X2Q8D5ichEWP', 'name': 'Yoon', 'type': 'artist', 'uri': 'spotify:artist:2vnR3mxGF1X2Q8D5ichEWP'}]",5DuzBeOgFwViFcv00Q5PFb,"5DuzBeOgFwViFcv00Q5PFb, 2vnR3mxGF1X2Q8D5ichEWP",[' Yoon'],[' 2vnR3mxGF1X2Q8D5ichEWP'], Yoon, 2vnR3mxGF1X2Q8D5ichEWP,,,,,,,,,,,,,WIND 
8183,PRICKED,PRICKED,WINNER,"MINO, TAEHYUN",2BcPblkv7pfAu1xhMLrpPK,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3gc3OYh4QZJzbsi2KNyHFK'}, 'href': 'https://api.spotify.com/v1/artists/3gc3OYh4QZJzbsi2KNyHFK', 'id': '3gc3OYh4QZJzbsi2KNyHFK', 'name': 'MINO', 'type': 'artist', 'uri': 'spotify:artist:3gc3OYh4QZJzbsi2KNyHFK'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0ojbIKPNnbwRqKpAJxcIaP'}, 'href': 'https://api.spotify.com/v1/artists/0ojbIKPNnbwRqKpAJxcIaP', 'id': '0ojbIKPNnbwRqKpAJxcIaP', 'name': 'TAEHYUN', 'type': 'artist', 'uri': 'spotify:artist:0ojbIKPNnbwRqKpAJxcIaP'}]",5DuzBeOgFwViFcv00Q5PFb,"3gc3OYh4QZJzbsi2KNyHFK, 0ojbIKPNnbwRqKpAJxcIaP","['MINO', ' TAEHYUN']","['3gc3OYh4QZJzbsi2KNyHFK', ' 0ojbIKPNnbwRqKpAJxcIaP']",MINO,3gc3OYh4QZJzbsi2KNyHFK, TAEHYUN, 0ojbIKPNnbwRqKpAJxcIaP,,,,,,,,,,,PRICK
8194,PRICKED (MINO & TAEHYUN),PRICKED (M,WINNER,"MINO, Nam Tae Hyun",7IQNiTo1L4e0wxImZbjCrC,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3ytV7vc4ZuwGgwaOuWvkk8'}, 'href': 'https://api.spotify.com/v1/artists/3ytV7vc4ZuwGgwaOuWvkk8', 'id': '3ytV7vc4ZuwGgwaOuWvkk8', 'name': 'MINO', 'type': 'artist', 'uri': 'spotify:artist:3ytV7vc4ZuwGgwaOuWvkk8'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2LQ4Ay1ClURp2tX1eFJiWh'}, 'href': 'https://api.spotify.com/v1/artists/2LQ4Ay1ClURp2tX1eFJiWh', 'id': '2LQ4Ay1ClURp2tX1eFJiWh', 'name': 'Nam Tae Hyun', 'type': 'artist', 'uri': 'spotify:artist:2LQ4Ay1ClURp2tX1eFJiWh'}]",5DuzBeOgFwViFcv00Q5PFb,"3ytV7vc4ZuwGgwaOuWvkk8, 2LQ4Ay1ClURp2tX1eFJiWh","['MINO', ' Nam Tae Hyun']","['3ytV7vc4ZuwGgwaOuWvkk8', ' 2LQ4Ay1ClURp2tX1eFJiWh']",MINO,3ytV7vc4ZuwGgwaOuWvkk8, Nam Tae Hyun, 2LQ4Ay1ClURp2tX1eFJiWh,,,,,,,,,,,PRICK
8209,Like Money,Like Money,Wonder Girls,"Wonder Girls, Akon",00kybFe5tzfkqRsT4t82vB,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Cv2vi3WTl8VZOTdrBkKdM'}, 'href': 'https://api.spotify.com/v1/artists/3Cv2vi3WTl8VZOTdrBkKdM', 'id': '3Cv2vi3WTl8VZOTdrBkKdM', 'name': 'Wonder Girls', 'type': 'artist', 'uri': 'spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV'}, 'href': 'https://api.spotify.com/v1/artists/0z4gvV4rjIZ9wHck67ucSV', 'id': '0z4gvV4rjIZ9wHck67ucSV', 'name': 'Akon', 'type': 'artist', 'uri': 'spotify:artist:0z4gvV4rjIZ9wHck67ucSV'}]",3Cv2vi3WTl8VZOTdrBkKdM,"3Cv2vi3WTl8VZOTdrBkKdM, 0z4gvV4rjIZ9wHck67ucSV",[' Akon'],[' 0z4gvV4rjIZ9wHck67ucSV'], Akon, 0z4gvV4rjIZ9wHck67ucSV,,,,,,,,,,,,,Like 
8224,The DJ is Mine (feat. School Gyrls),The DJ is ,Wonder Girls,"Wonder Girls, School Gyrls",40SUaXpQ9tXZVxrVk5oIH5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Cv2vi3WTl8VZOTdrBkKdM'}, 'href': 'https://api.spotify.com/v1/artists/3Cv2vi3WTl8VZOTdrBkKdM', 'id': '3Cv2vi3WTl8VZOTdrBkKdM', 'name': 'Wonder Girls', 'type': 'artist', 'uri': 'spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4zfTcqK4VudzZgd0T8g1Fi'}, 'href': 'https://api.spotify.com/v1/artists/4zfTcqK4VudzZgd0T8g1Fi', 'id': '4zfTcqK4VudzZgd0T8g1Fi', 'name': 'School Gyrls', 'type': 'artist', 'uri': 'spotify:artist:4zfTcqK4VudzZgd0T8g1Fi'}]",3Cv2vi3WTl8VZOTdrBkKdM,"3Cv2vi3WTl8VZOTdrBkKdM, 4zfTcqK4VudzZgd0T8g1Fi",[' School Gyrls'],[' 4zfTcqK4VudzZgd0T8g1Fi'], School Gyrls, 4zfTcqK4VudzZgd0T8g1Fi,,,,,,,,,,,,,The D
8231,"Anybody (Feat. Dynamic Duo, SAN E, J.Y. Park)",Anybody (F,Wonder Girls,"Wonder Girls, Dynamicduo, San E, J.Y. Park",0JKgFoD0swVCc1lTbEivE1,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Cv2vi3WTl8VZOTdrBkKdM'}, 'href': 'https://api.spotify.com/v1/artists/3Cv2vi3WTl8VZOTdrBkKdM', 'id': '3Cv2vi3WTl8VZOTdrBkKdM', 'name': 'Wonder Girls', 'type': 'artist', 'uri': 'spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4nvFFLtv7ZqoTr83387uK4'}, 'href': 'https://api.spotify.com/v1/artists/4nvFFLtv7ZqoTr83387uK4', 'id': '4nvFFLtv7ZqoTr83387uK4', 'name': 'Dynamicduo', 'type': 'artist', 'uri': 'spotify:artist:4nvFFLtv7ZqoTr83387uK4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/61MMiylth1injW39oZBuYB'}, 'href': 'https://api.spotify.com/v1/artists/61MMiylth1injW39oZBuYB', 'id': '61MMiylth1injW39oZBuYB', 'name': 'San E', 'type': 'artist', 'uri': 'spotify:artist:61MMiylth1injW39oZBuYB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1TTx0YcbKUtJIZY1HEnh9B'}, 'href': 'https://api.spotify.com/v1/artists/1TTx0YcbKUtJIZY1HEnh9B', 'id': '1TTx0YcbKUtJIZY1HEnh9B', 'name': 'J.Y. Park', 'type': 'artist', 'uri': 'spotify:artist:1TTx0YcbKUtJIZY1HEnh9B'}]",3Cv2vi3WTl8VZOTdrBkKdM,"3Cv2vi3WTl8VZOTdrBkKdM, 4nvFFLtv7ZqoTr83387uK4, 61MMiylth1injW39oZBuYB, 1TTx0YcbKUtJIZY1HEnh9B","[' Dynamicduo', ' San E', ' J.Y. Park']","[' 4nvFFLtv7ZqoTr83387uK4', ' 61MMiylth1injW39oZBuYB', ' 1TTx0YcbKUtJIZY1HEnh9B']", Dynamicduo, 4nvFFLtv7ZqoTr83387uK4, San E, 61MMiylth1injW39oZBuYB, J.Y. Park, 1TTx0YcbKUtJIZY1HEnh9B,,,,,,,,,Anybo
8334,Trash Talk (Feat. CHANGMO),Trash Talk,ZICO,"ZICO, CHANGMO",400mdliER9Oc9xA8TSDNvE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0'}, 'href': 'https://api.spotify.com/v1/artists/4XpUIb8uuNlIWVKmgKZXC0', 'id': '4XpUIb8uuNlIWVKmgKZXC0', 'name': 'ZICO', 'type': 'artist', 'uri': 'spotify:artist:4XpUIb8uuNlIWVKmgKZXC0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3hvinNZRzTLoREmqFiKr1b'}, 'href': 'https://api.spotify.com/v1/artists/3hvinNZRzTLoREmqFiKr1b', 'id': '3hvinNZRzTLoREmqFiKr1b', 'name': 'CHANGMO', 'type': 'artist', 'uri': 'spotify:artist:3hvinNZRzTLoREmqFiKr1b'}]",4XpUIb8uuNlIWVKmgKZXC0,"4XpUIb8uuNlIWVKmgKZXC0, 3hvinNZRzTLoREmqFiKr1b",[' CHANGMO'],[' 3hvinNZRzTLoREmqFiKr1b'], CHANGMO, 3hvinNZRzTLoREmqFiKr1b,,,,,,,,,,,,,Trash
8336,Nocturnal animals (Feat. Zior Park),Nocturnal ,ZICO,"ZICO, Zior Park",2hValwf8wNlC12c6Cc1gcv,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0'}, 'href': 'https://api.spotify.com/v1/artists/4XpUIb8uuNlIWVKmgKZXC0', 'id': '4XpUIb8uuNlIWVKmgKZXC0', 'name': 'ZICO', 'type': 'artist', 'uri': 'spotify:artist:4XpUIb8uuNlIWVKmgKZXC0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4gkSpcyfxtm5OFoZCYWTeD'}, 'href': 'https://api.spotify.com/v1/artists/4gkSpcyfxtm5OFoZCYWTeD', 'id': '4gkSpcyfxtm5OFoZCYWTeD', 'name': 'Zior Park', 'type': 'artist', 'uri': 'spotify:artist:4gkSpcyfxtm5OFoZCYWTeD'}]",4XpUIb8uuNlIWVKmgKZXC0,"4XpUIb8uuNlIWVKmgKZXC0, 4gkSpcyfxtm5OFoZCYWTeD",[' Zior Park'],[' 4gkSpcyfxtm5OFoZCYWTeD'], Zior Park, 4gkSpcyfxtm5OFoZCYWTeD,,,,,,,,,,,,,Noctu
8343,Summer Hate (Feat. Rain),Summer Hat,ZICO,"ZICO, Rain",0t3Jr6FABrKYLxGgdbco3f,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0'}, 'href': 'https://api.spotify.com/v1/artists/4XpUIb8uuNlIWVKmgKZXC0', 'id': '4XpUIb8uuNlIWVKmgKZXC0', 'name': 'ZICO', 'type': 'artist', 'uri': 'spotify:artist:4XpUIb8uuNlIWVKmgKZXC0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5L4EafeXwZ0stGuPtGr5Tz'}, 'href': 'https://api.spotify.com/v1/artists/5L4EafeXwZ0stGuPtGr5Tz', 'id': '5L4EafeXwZ0stGuPtGr5Tz', 'name': 'Rain', 'type': 'artist', 'uri': 'spotify:artist:5L4EafeXwZ0stGuPtGr5Tz'}]",4XpUIb8uuNlIWVKmgKZXC0,"4XpUIb8uuNlIWVKmgKZXC0, 5L4EafeXwZ0stGuPtGr5Tz",[' Rain'],[' 5L4EafeXwZ0stGuPtGr5Tz'], Rain, 5L4EafeXwZ0stGuPtGr5Tz,,,,,,,,,,,,,Summe
8345,Love & hate (Feat. BIBI),Love & hat,ZICO,"ZICO, BIBI",61IDvkbJDswvorhLqcplMW,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0'}, 'href': 'https://api.spotify.com/v1/artists/4XpUIb8uuNlIWVKmgKZXC0', 'id': '4XpUIb8uuNlIWVKmgKZXC0', 'name': 'ZICO', 'type': 'artist', 'uri': 'spotify:artist:4XpUIb8uuNlIWVKmgKZXC0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6UbmqUEgjLA6jAcXwbM1Z9'}, 'href': 'https://api.spotify.com/v1/artists/6UbmqUEgjLA6jAcXwbM1Z9', 'id': '6UbmqUEgjLA6jAcXwbM1Z9', 'name': 'BIBI', 'type': 'artist', 'uri': 'spotify:artist:6UbmqUEgjLA6jAcXwbM1Z9'}]",4XpUIb8uuNlIWVKmgKZXC0,"4XpUIb8uuNlIWVKmgKZXC0, 6UbmqUEgjLA6jAcXwbM1Z9",[' BIBI'],[' 6UbmqUEgjLA6jAcXwbM1Z9'], BIBI, 6UbmqUEgjLA6jAcXwbM1Z9,,,,,,,,,,,,,Love 
8348,My Day Is Full Of You,My Day Is ,ZICO,"ZICO, WENDY",2QWa5RjnIGFwraHDPqlhFh,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0'}, 'href': 'https://api.spotify.com/v1/artists/4XpUIb8uuNlIWVKmgKZXC0', 'id': '4XpUIb8uuNlIWVKmgKZXC0', 'name': 'ZICO', 'type': 'artist', 'uri': 'spotify:artist:4XpUIb8uuNlIWVKmgKZXC0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0FRUZvZNPzM3YJMABJxf2K'}, 'href': 'https://api.spotify.com/v1/artists/0FRUZvZNPzM3YJMABJxf2K', 'id': '0FRUZvZNPzM3YJMABJxf2K', 'name': 'WENDY', 'type': 'artist', 'uri': 'spotify:artist:0FRUZvZNPzM3YJMABJxf2K'}]",4XpUIb8uuNlIWVKmgKZXC0,"4XpUIb8uuNlIWVKmgKZXC0, 0FRUZvZNPzM3YJMABJxf2K",[' WENDY'],[' 0FRUZvZNPzM3YJMABJxf2K'], WENDY, 0FRUZvZNPzM3YJMABJxf2K,,,,,,,,,,,,,My Da
8352,another level (Feat. PENOMECO),another le,ZICO,"ZICO, PENOMECO",6zS74GDJYKIRE9coRGFwpu,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0'}, 'href': 'https://api.spotify.com/v1/artists/4XpUIb8uuNlIWVKmgKZXC0', 'id': '4XpUIb8uuNlIWVKmgKZXC0', 'name': 'ZICO', 'type': 'artist', 'uri': 'spotify:artist:4XpUIb8uuNlIWVKmgKZXC0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1MAUqH0haKBYbjpknTfreY'}, 'href': 'https://api.spotify.com/v1/artists/1MAUqH0haKBYbjpknTfreY', 'id': '1MAUqH0haKBYbjpknTfreY', 'name': 'PENOMECO', 'type': 'artist', 'uri': 'spotify:artist:1MAUqH0haKBYbjpknTfreY'}]",4XpUIb8uuNlIWVKmgKZXC0,"4XpUIb8uuNlIWVKmgKZXC0, 1MAUqH0haKBYbjpknTfreY",[' PENOMECO'],[' 1MAUqH0haKBYbjpknTfreY'], PENOMECO, 1MAUqH0haKBYbjpknTfreY,,,,,,,,,,,,,anoth
8353,Being left (Feat. Dvwn),Being left,ZICO,"ZICO, Dvwn",7hg44Uac2HOBJCLWsHXMQp,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0'}, 'href': 'https://api.spotify.com/v1/artists/4XpUIb8uuNlIWVKmgKZXC0', 'id': '4XpUIb8uuNlIWVKmgKZXC0', 'name': 'ZICO', 'type': 'artist', 'uri': 'spotify:artist:4XpUIb8uuNlIWVKmgKZXC0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6WWUJGBY4ETAE22tRmgJ8b'}, 'href': 'https://api.spotify.com/v1/artists/6WWUJGBY4ETAE22tRmgJ8b', 'id': '6WWUJGBY4ETAE22tRmgJ8b', 'name': 'Dvwn', 'type': 'artist', 'uri': 'spotify:artist:6WWUJGBY4ETAE22tRmgJ8b'}]",4XpUIb8uuNlIWVKmgKZXC0,"4XpUIb8uuNlIWVKmgKZXC0, 6WWUJGBY4ETAE22tRmgJ8b",[' Dvwn'],[' 6WWUJGBY4ETAE22tRmgJ8b'], Dvwn, 6WWUJGBY4ETAE22tRmgJ8b,,,,,,,,,,,,,Being
8356,The language of flowers (Feat. JeHwi),The langua,ZICO,"ZICO, JeHwi",7LVgHw7u8gihVgjw13WFcI,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0'}, 'href': 'https://api.spotify.com/v1/artists/4XpUIb8uuNlIWVKmgKZXC0', 'id': '4XpUIb8uuNlIWVKmgKZXC0', 'name': 'ZICO', 'type': 'artist', 'uri': 'spotify:artist:4XpUIb8uuNlIWVKmgKZXC0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/269A1U75KOCFyPAiXq4sjT'}, 'href': 'https://api.spotify.com/v1/artists/269A1U75KOCFyPAiXq4sjT', 'id': '269A1U75KOCFyPAiXq4sjT', 'name': 'JeHwi', 'type': 'artist', 'uri': 'spotify:artist:269A1U75KOCFyPAiXq4sjT'}]",4XpUIb8uuNlIWVKmgKZXC0,"4XpUIb8uuNlIWVKmgKZXC0, 269A1U75KOCFyPAiXq4sjT",[' JeHwi'],[' 269A1U75KOCFyPAiXq4sjT'], JeHwi, 269A1U75KOCFyPAiXq4sjT,,,,,,,,,,,,,The l
8357,"Daredevil (Feat. Jvcki Wai, YUMDDA)",Daredevil ,ZICO,"ZICO, Jvcki Wai, YUMDDA",4hqlf0C2fcxPbzZSZNVgVw,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0'}, 'href': 'https://api.spotify.com/v1/artists/4XpUIb8uuNlIWVKmgKZXC0', 'id': '4XpUIb8uuNlIWVKmgKZXC0', 'name': 'ZICO', 'type': 'artist', 'uri': 'spotify:artist:4XpUIb8uuNlIWVKmgKZXC0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4bjcB3ZKiHgPzJvY2S2FLN'}, 'href': 'https://api.spotify.com/v1/artists/4bjcB3ZKiHgPzJvY2S2FLN', 'id': '4bjcB3ZKiHgPzJvY2S2FLN', 'name': 'Jvcki Wai', 'type': 'artist', 'uri': 'spotify:artist:4bjcB3ZKiHgPzJvY2S2FLN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0su5mZ6qhvOUhz7ckEx8rR'}, 'href': 'https://api.spotify.com/v1/artists/0su5mZ6qhvOUhz7ckEx8rR', 'id': '0su5mZ6qhvOUhz7ckEx8rR', 'name': 'YUMDDA', 'type': 'artist', 'uri': 'spotify:artist:0su5mZ6qhvOUhz7ckEx8rR'}]",4XpUIb8uuNlIWVKmgKZXC0,"4XpUIb8uuNlIWVKmgKZXC0, 4bjcB3ZKiHgPzJvY2S2FLN, 0su5mZ6qhvOUhz7ckEx8rR","[' Jvcki Wai', ' YUMDDA']","[' 4bjcB3ZKiHgPzJvY2S2FLN', ' 0su5mZ6qhvOUhz7ckEx8rR']", Jvcki Wai, 4bjcB3ZKiHgPzJvY2S2FLN, YUMDDA, 0su5mZ6qhvOUhz7ckEx8rR,,,,,,,,,,,Dared
8361,One-man show (Feat. Sik-K),One-man sh,ZICO,"ZICO, Sik-K",0L4BpVI5JmuCBW4dGNsuAf,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0'}, 'href': 'https://api.spotify.com/v1/artists/4XpUIb8uuNlIWVKmgKZXC0', 'id': '4XpUIb8uuNlIWVKmgKZXC0', 'name': 'ZICO', 'type': 'artist', 'uri': 'spotify:artist:4XpUIb8uuNlIWVKmgKZXC0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5DIi2JWfQPTKffaVBlIYRn'}, 'href': 'https://api.spotify.com/v1/artists/5DIi2JWfQPTKffaVBlIYRn', 'id': '5DIi2JWfQPTKffaVBlIYRn', 'name': 'Sik-K', 'type': 'artist', 'uri': 'spotify:artist:5DIi2JWfQPTKffaVBlIYRn'}]",4XpUIb8uuNlIWVKmgKZXC0,"4XpUIb8uuNlIWVKmgKZXC0, 5DIi2JWfQPTKffaVBlIYRn",[' Sik-K'],[' 5DIi2JWfQPTKffaVBlIYRn'], Sik-K, 5DIi2JWfQPTKffaVBlIYRn,,,,,,,,,,,,,One-m
8362,SoulMate (feat. IU),SoulMate (,ZICO,"ZICO, IU",1pz24zu5H9A0S1a2NKT4F0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0'}, 'href': 'https://api.spotify.com/v1/artists/4XpUIb8uuNlIWVKmgKZXC0', 'id': '4XpUIb8uuNlIWVKmgKZXC0', 'name': 'ZICO', 'type': 'artist', 'uri': 'spotify:artist:4XpUIb8uuNlIWVKmgKZXC0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU'}, 'href': 'https://api.spotify.com/v1/artists/3HqSLMAZ3g3d5poNaI7GOU', 'id': '3HqSLMAZ3g3d5poNaI7GOU', 'name': 'IU', 'type': 'artist', 'uri': 'spotify:artist:3HqSLMAZ3g3d5poNaI7GOU'}]",4XpUIb8uuNlIWVKmgKZXC0,"4XpUIb8uuNlIWVKmgKZXC0, 3HqSLMAZ3g3d5poNaI7GOU",[' IU'],[' 3HqSLMAZ3g3d5poNaI7GOU'], IU, 3HqSLMAZ3g3d5poNaI7GOU,,,,,,,,,,,,,SoulM
